# Multi-Origin Emergency Corridor Edges
# Origins: 4
# Format: node_id_1,node_id_2,tier
#
13186824756,5513417720,primary
412450457,cluster_11239790234_11242746353,primary
1017920156,478861367,primary
2262659438,30312486,secondary
30242965,4717481850,primary
629334371,863733275,backbone
1621899831,2262659438,secondary
598223793,815062993,primary
125935921,30689140,backbone
30555407,30558462,primary
1526542622,5936863414,primary
387127552,863733459,primary
3748616600,387130502,primary
30295293,50099103,primary
30960821,412549130,primary
30253400,543552897,secondary
30253989,30555007,primary
2331122653,387130524,backbone
30243355,30243356,primary
1311770053,442540240,backbone
30312934,347340794,primary
1695282575,494973581,primary
273102083,849592993,primary
30296293,30296307,primary
1299373044,1299373046,backbone
8121509947,cluster_10173687158_10173687169_2510614164_2510614172_#4more,tertiary
364720256,364720260,primary
cluster_2767286507_30253377_600830525,cluster_2767286508_536428072_600821408,backbone
1382873572,364991353,secondary
12953470706,434487433,primary
255861577,9425426928,primary
1393379539-AddedOffRampNode,1393379539-AddedOnRampNode,primary
126656745,cluster_11256490152_126658000,backbone
30332577,363885077,secondary
2706292292,4554543618,primary
1382873567,5247919458,secondary
12944597956,30248535,primary
30555019,769906808,primary
2713983941,457887476,primary
cluster_30294325_530924816,cluster_532408981_539147486,secondary
299365802,425635740,secondary
30294324,532408969,tertiary
2331122653,cluster_1592978370_2869959981,backbone
1086926772,363881327,secondary
4431636962,541643983,secondary
2469022024,293527302,primary
1377225863,30554972,tertiary
258359284,356295228,primary
12908680325,1401857392,primary
cluster_1002675910_1496396360,cluster_3191418779_3191418780,tertiary
2708786158,3823645381,primary
190989415,30343467,backbone
cluster_10617762299_561521683,cluster_1622039363_5286242896,secondary
190985739,533662733,backbone
30914308,30914422,primary
1363702666,8530214076,primary
4354482929,668541555,secondary
3567345315,561521641,secondary
10194501114,30254230,backbone
cluster_356295215_8119424276,cluster_359237300_8529602573,secondary
243047500,cluster_12945382588_12945382589_243339101_243339102_#5more,primary
30333341,30556754,primary
392351066,392351069,backbone
30238006,30243321,primary
30253862,4436976528,tertiary
